num,type,audio_path,audio_file,start_sec,end_sec,duration_sec,source_file,segment_id,text,sentence,response,trial,block,cond,accuracy,matched_patient_id,split,is_augmented,augmentation_id
56,between,segments_augmented/117_MEA_seg056_aug1.wav,segment_56.wav,392.10875,395.86875,3.759999999999991,117_MEA,117_MEA_seg056_aug1,злая тётушка стрижёт  внука,Злая тётушка стрижёт ...,внука,50,17,real,1.0,117_MEA,train,True,0.0
56,between,segments_augmented/117_MEA_seg056_aug2.wav,segment_56.wav,392.10875,395.86875,3.759999999999991,117_MEA,117_MEA_seg056_aug2,злая тётушка стрижёт  внука,Злая тётушка стрижёт ...,внука,50,17,real,1.0,117_MEA,train,True,1.0
57,between,segments\segment_57.wav,segment_57.wav,399.2405,402.8025625,3.5620625000000246,117_MEA,117_MEA_seg057,шофёр плавно вращает  руль,Шофёр плавно вращает ...,руль,51,17,real,1.0,117_MEA,train,,
57,between,segments_augmented/117_MEA_seg057_aug1.wav,segment_57.wav,399.2405,402.8025625,3.5620625000000246,117_MEA,117_MEA_seg057_aug1,шофёр плавно вращает  руль,Шофёр плавно вращает ...,руль,51,17,real,1.0,117_MEA,train,True,0.0
57,between,segments_augmented/117_MEA_seg057_aug2.wav,segment_57.wav,399.2405,402.8025625,3.5620625000000246,117_MEA,117_MEA_seg057_aug2,шофёр плавно вращает  руль,Шофёр плавно вращает ...,руль,51,17,real,1.0,117_MEA,train,True,1.0
58,between,segments\segment_58.wav,segment_58.wav,406.10831249999995,409.8683125,3.7600000000000477,117_MEA,117_MEA_seg058,коооо кооооо кооооооо  1,Коооо кооооо кооооооо ...,1,52,18,baseline,1.0,117_MEA,train,,
58,between,segments_augmented/117_MEA_seg058_aug1.wav,segment_58.wav,406.10831249999995,409.8683125,3.7600000000000477,117_MEA,117_MEA_seg058_aug1,коооо кооооо кооооооо  1,Коооо кооооо кооооооо ...,1,52,18,baseline,1.0,117_MEA,train,True,0.0
58,between,segments_augmented/117_MEA_seg058_aug2.wav,segment_58.wav,406.10831249999995,409.8683125,3.7600000000000477,117_MEA,117_MEA_seg058_aug2,коооо кооооо кооооооо  1,Коооо кооооо кооооооо ...,1,52,18,baseline,1.0,117_MEA,train,True,1.0
59,between,segments\segment_59.wav,segment_59.wav,413.24006249999996,416.802125,3.5620625000000246,117_MEA,117_MEA_seg059,феее фееееее фееееее  1,Феее фееееее фееееее ...,1,53,18,baseline,1.0,117_MEA,train,,
59,between,segments_augmented/117_MEA_seg059_aug1.wav,segment_59.wav,413.24006249999996,416.802125,3.5620625000000246,117_MEA,117_MEA_seg059_aug1,феее фееееее фееееее  1,Феее фееееее фееееее ...,1,53,18,baseline,1.0,117_MEA,train,True,0.0
59,between,segments_augmented/117_MEA_seg059_aug2.wav,segment_59.wav,413.24006249999996,416.802125,3.5620625000000246,117_MEA,117_MEA_seg059_aug2,феее фееееее фееееее  1,Феее фееееее фееееее ...,1,53,18,baseline,1.0,117_MEA,train,True,1.0
60,between,segments\segment_60.wav,segment_60.wav,420.107875,423.867875,3.7600000000000477,117_MEA,117_MEA_seg060,луууу лууууу луууууу  1,Луууу лууууу луууууу ...,1,54,18,baseline,1.0,117_MEA,train,,
60,between,segments_augmented/117_MEA_seg060_aug1.wav,segment_60.wav,420.107875,423.867875,3.7600000000000477,117_MEA,117_MEA_seg060_aug1,луууу лууууу луууууу  1,Луууу лууууу луууууу ...,1,54,18,baseline,1.0,117_MEA,train,True,0.0
60,between,segments_augmented/117_MEA_seg060_aug2.wav,segment_60.wav,420.107875,423.867875,3.7600000000000477,117_MEA,117_MEA_seg060_aug2,луууу лууууу луууууу  1,Луууу лууууу луууууу ...,1,54,18,baseline,1.0,117_MEA,train,True,1.0
61,between,segments\segment_61.wav,segment_61.wav,427.17362499999996,430.8016875,3.6280625000000555,117_MEA,117_MEA_seg061,воин выдержал страшный  шторм,Воин выдержал страшный ...,шторм,55,19,real,1.0,117_MEA,train,,
61,between,segments_augmented/117_MEA_seg061_aug1.wav,segment_61.wav,427.17362499999996,430.8016875,3.6280625000000555,117_MEA,117_MEA_seg061_aug1,воин выдержал страшный  шторм,Воин выдержал страшный ...,шторм,55,19,real,1.0,117_MEA,train,True,0.0
61,between,segments_augmented/117_MEA_seg061_aug2.wav,segment_61.wav,427.17362499999996,430.8016875,3.6280625000000555,117_MEA,117_MEA_seg061_aug2,воин выдержал страшный  шторм,Воин выдержал страшный ...,шторм,55,19,real,1.0,117_MEA,train,True,1.0
62,between,segments\segment_62.wav,segment_62.wav,434.1074375,437.9334375,3.826000000000022,117_MEA,117_MEA_seg062,пастушка грозно пугает  стадо,Пастушка грозно пугает ...,стадо,56,19,real,1.0,117_MEA,train,,
62,between,segments_augmented/117_MEA_seg062_aug1.wav,segment_62.wav,434.1074375,437.9334375,3.826000000000022,117_MEA,117_MEA_seg062_aug1,пастушка грозно пугает  стадо,Пастушка грозно пугает ...,стадо,56,19,real,1.0,117_MEA,train,True,0.0
62,between,segments_augmented/117_MEA_seg062_aug2.wav,segment_62.wav,434.1074375,437.9334375,3.826000000000022,117_MEA,117_MEA_seg062_aug2,пастушка грозно пугает  стадо,Пастушка грозно пугает ...,стадо,56,19,real,1.0,117_MEA,train,True,1.0
63,between,segments\segment_63.wav,segment_63.wav,441.23918749999996,444.80125,3.5620625000000246,117_MEA,117_MEA_seg063,слабый пленник копает  вош(?),Слабый пленник копает ...,вош(?),57,19,real,0.0,117_MEA,train,,
63,between,segments_augmented/117_MEA_seg063_aug1.wav,segment_63.wav,441.23918749999996,444.80125,3.5620625000000246,117_MEA,117_MEA_seg063_aug1,слабый пленник копает  вош(?),Слабый пленник копает ...,вош(?),57,19,real,0.0,117_MEA,train,True,0.0
63,between,segments_augmented/117_MEA_seg063_aug2.wav,segment_63.wav,441.23918749999996,444.80125,3.5620625000000246,117_MEA,117_MEA_seg063_aug2,слабый пленник копает  вош(?),Слабый пленник копает ...,вош(?),57,19,real,0.0,117_MEA,train,True,1.0
64,between,segments\segment_64.wav,segment_64.wav,448.10699999999997,451.801,3.694000000000017,117_MEA,117_MEA_seg064,бооо бооооооо бооооооо  1,Бооо бооооооо бооооооо ...,1,58,20,baseline,1.0,117_MEA,train,,
64,between,segments_augmented/117_MEA_seg064_aug1.wav,segment_64.wav,448.10699999999997,451.801,3.694000000000017,117_MEA,117_MEA_seg064_aug1,бооо бооооооо бооооооо  1,Бооо бооооооо бооооооо ...,1,58,20,baseline,1.0,117_MEA,train,True,0.0
64,between,segments_augmented/117_MEA_seg064_aug2.wav,segment_64.wav,448.10699999999997,451.801,3.694000000000017,117_MEA,117_MEA_seg064_aug2,бооо бооооооо бооооооо  1,Бооо бооооооо бооооооо ...,1,58,20,baseline,1.0,117_MEA,train,True,1.0
65,between,segments\segment_65.wav,segment_65.wav,455.10675,458.7975625,3.6908125000000496,117_MEA,117_MEA_seg065,рооооооо рооооо рооооо  1,Рооооооо рооооо рооооо ...,1,59,20,baseline,1.0,117_MEA,train,,
65,between,segments_augmented/117_MEA_seg065_aug1.wav,segment_65.wav,455.10675,458.7975625,3.6908125000000496,117_MEA,117_MEA_seg065_aug1,рооооооо рооооо рооооо  1,Рооооооо рооооо рооооо ...,1,59,20,baseline,1.0,117_MEA,train,True,0.0
65,between,segments_augmented/117_MEA_seg065_aug2.wav,segment_65.wav,455.10675,458.7975625,3.6908125000000496,117_MEA,117_MEA_seg065_aug2,рооооооо рооооо рооооо  1,Рооооооо рооооо рооооо ...,1,59,20,baseline,1.0,117_MEA,train,True,1.0
66,between,segments\segment_66.wav,segment_66.wav,462.1065625,465.8005625,3.694000000000017,117_MEA,117_MEA_seg066,пяяяяя пяяяяяя пяяяяя  1,Пяяяяя пяяяяяя пяяяяя ...,1,60,20,baseline,1.0,117_MEA,train,,
66,between,segments_augmented/117_MEA_seg066_aug1.wav,segment_66.wav,462.1065625,465.8005625,3.694000000000017,117_MEA,117_MEA_seg066_aug1,пяяяяя пяяяяяя пяяяяя  1,Пяяяяя пяяяяяя пяяяяя ...,1,60,20,baseline,1.0,117_MEA,train,True,0.0
66,between,segments_augmented/117_MEA_seg066_aug2.wav,segment_66.wav,462.1065625,465.8005625,3.694000000000017,117_MEA,117_MEA_seg066_aug2,пяяяяя пяяяяяя пяяяяя  1,Пяяяяя пяяяяяя пяяяяя ...,1,60,20,baseline,1.0,117_MEA,train,True,1.0
67,between,segments\segment_67.wav,segment_67.wav,469.1063125,472.8008125,3.694500000000005,117_MEA,117_MEA_seg067,работник вскоре посетил  кафе,Работник вскоре посетил ...,кафе,61,21,real,1.0,117_MEA,train,,
67,between,segments_augmented/117_MEA_seg067_aug1.wav,segment_67.wav,469.1063125,472.8008125,3.694500000000005,117_MEA,117_MEA_seg067_aug1,работник вскоре посетил  кафе,Работник вскоре посетил ...,кафе,61,21,real,1.0,117_MEA,train,True,0.0
67,between,segments_augmented/117_MEA_seg067_aug2.wav,segment_67.wav,469.1063125,472.8008125,3.694500000000005,117_MEA,117_MEA_seg067_aug2,работник вскоре посетил  кафе,Работник вскоре посетил ...,кафе,61,21,real,1.0,117_MEA,train,True,1.0
68,between,segments\segment_68.wav,segment_68.wav,476.100875,479.734125,3.6332500000000323,117_MEA,117_MEA_seg068,сизая утка нашла  корм,Сизая утка нашла ...,корм,62,21,real,1.0,117_MEA,train,,
68,between,segments_augmented/117_MEA_seg068_aug1.wav,segment_68.wav,476.100875,479.734125,3.6332500000000323,117_MEA,117_MEA_seg068_aug1,сизая утка нашла  корм,Сизая утка нашла ...,корм,62,21,real,1.0,117_MEA,train,True,0.0
68,between,segments_augmented/117_MEA_seg068_aug2.wav,segment_68.wav,476.100875,479.734125,3.6332500000000323,117_MEA,117_MEA_seg068_aug2,сизая утка нашла  корм,Сизая утка нашла ...,корм,62,21,real,1.0,117_MEA,train,True,1.0
69,between,segments\segment_69.wav,segment_69.wav,483.039875,486.932375,3.892499999999984,117_MEA,117_MEA_seg069,тёща трогает сырую  траву,Тёща трогает сырую ...,траву,63,21,real,1.0,117_MEA,train,,
69,between,segments_augmented/117_MEA_seg069_aug1.wav,segment_69.wav,483.039875,486.932375,3.892499999999984,117_MEA,117_MEA_seg069_aug1,тёща трогает сырую  траву,Тёща трогает сырую ...,траву,63,21,real,1.0,117_MEA,train,True,0.0
69,between,segments_augmented/117_MEA_seg069_aug2.wav,segment_69.wav,483.039875,486.932375,3.892499999999984,117_MEA,117_MEA_seg069_aug2,тёща трогает сырую  траву,Тёща трогает сырую ...,траву,63,21,real,1.0,117_MEA,train,True,1.0
70,between,segments\segment_70.wav,segment_70.wav,490.237625,493.7996875,3.5620625000000246,117_MEA,117_MEA_seg070,леееееее леееее лееееее  1,Леееееее леееее лееееее ...,1,64,22,baseline,1.0,117_MEA,train,,
70,between,segments_augmented/117_MEA_seg070_aug1.wav,segment_70.wav,490.237625,493.7996875,3.5620625000000246,117_MEA,117_MEA_seg070_aug1,леееееее леееее лееееее  1,Леееееее леееее лееееее ...,1,64,22,baseline,1.0,117_MEA,train,True,0.0
70,between,segments_augmented/117_MEA_seg070_aug2.wav,segment_70.wav,490.237625,493.7996875,3.5620625000000246,117_MEA,117_MEA_seg070_aug2,леееееее леееее лееееее  1,Леееееее леееее лееееее ...,1,64,22,baseline,1.0,117_MEA,train,True,1.0
71,between,segments\segment_71.wav,segment_71.wav,497.1054375,500.9319375,3.82650000000001,117_MEA,117_MEA_seg071,сыыыы сыыы сыыыы  1,Сыыыы сыыы сыыыы ...,1,65,22,baseline,1.0,117_MEA,train,,
71,between,segments_augmented/117_MEA_seg071_aug1.wav,segment_71.wav,497.1054375,500.9319375,3.82650000000001,117_MEA,117_MEA_seg071_aug1,сыыыы сыыы сыыыы  1,Сыыыы сыыы сыыыы ...,1,65,22,baseline,1.0,117_MEA,train,True,0.0
71,between,segments_augmented/117_MEA_seg071_aug2.wav,segment_71.wav,497.1054375,500.9319375,3.82650000000001,117_MEA,117_MEA_seg071_aug2,сыыыы сыыы сыыыы  1,Сыыыы сыыы сыыыы ...,1,65,22,baseline,1.0,117_MEA,train,True,1.0
72,between,segments\segment_72.wav,segment_72.wav,504.23718749999995,507.79925,3.5620625000000246,117_MEA,117_MEA_seg072,тююю тюююююю тюююю  1,Тююю тюююююю тюююю ...,1,66,22,baseline,1.0,117_MEA,train,,
72,between,segments_augmented/117_MEA_seg072_aug1.wav,segment_72.wav,504.23718749999995,507.79925,3.5620625000000246,117_MEA,117_MEA_seg072_aug1,тююю тюююююю тюююю  1,Тююю тюююююю тюююю ...,1,66,22,baseline,1.0,117_MEA,train,True,0.0
72,between,segments_augmented/117_MEA_seg072_aug2.wav,segment_72.wav,504.23718749999995,507.79925,3.5620625000000246,117_MEA,117_MEA_seg072_aug2,тююю тюююююю тюююю  1,Тююю тюююююю тюююю ...,1,66,22,baseline,1.0,117_MEA,train,True,1.0
73,between,segments\segment_73.wav,segment_73.wav,511.10499999999996,514.931,3.8260000000000787,117_MEA,117_MEA_seg073,строгий детектив закрыл  картину,Строгий детектив закрыл ...,картину,67,23,real,0.0,117_MEA,train,,
73,between,segments_augmented/117_MEA_seg073_aug1.wav,segment_73.wav,511.10499999999996,514.931,3.8260000000000787,117_MEA,117_MEA_seg073_aug1,строгий детектив закрыл  картину,Строгий детектив закрыл ...,картину,67,23,real,0.0,117_MEA,train,True,0.0
73,between,segments_augmented/117_MEA_seg073_aug2.wav,segment_73.wav,511.10499999999996,514.931,3.8260000000000787,117_MEA,117_MEA_seg073_aug2,строгий детектив закрыл  картину,Строгий детектив закрыл ...,картину,67,23,real,0.0,117_MEA,train,True,1.0
74,between,segments\segment_74.wav,segment_74.wav,518.23675,521.7988125,3.5620625000000246,117_MEA,117_MEA_seg074,монашка поздно гасит  n/r,Монашка поздно гасит ...,N/R,68,23,real,0.0,117_MEA,train,,
74,between,segments_augmented/117_MEA_seg074_aug1.wav,segment_74.wav,518.23675,521.7988125,3.5620625000000246,117_MEA,117_MEA_seg074_aug1,монашка поздно гасит  n/r,Монашка поздно гасит ...,N/R,68,23,real,0.0,117_MEA,train,True,0.0
74,between,segments_augmented/117_MEA_seg074_aug2.wav,segment_74.wav,518.23675,521.7988125,3.5620625000000246,117_MEA,117_MEA_seg074_aug2,монашка поздно гасит  n/r,Монашка поздно гасит ...,N/R,68,23,real,0.0,117_MEA,train,True,1.0
75,between,segments\segment_75.wav,segment_75.wav,525.1045625,528.9305625,3.825999999999908,117_MEA,117_MEA_seg075,гостья схватила юркую  кошку,Гостья схватила юркую ...,кошку,69,23,real,1.0,117_MEA,train,,
75,between,segments_augmented/117_MEA_seg075_aug1.wav,segment_75.wav,525.1045625,528.9305625,3.825999999999908,117_MEA,117_MEA_seg075_aug1,гостья схватила юркую  кошку,Гостья схватила юркую ...,кошку,69,23,real,1.0,117_MEA,train,True,0.0
75,between,segments_augmented/117_MEA_seg075_aug2.wav,segment_75.wav,525.1045625,528.9305625,3.825999999999908,117_MEA,117_MEA_seg075_aug2,гостья схватила юркую  кошку,Гостья схватила юркую ...,кошку,69,23,real,1.0,117_MEA,train,True,1.0
76,between,segments\segment_76.wav,segment_76.wav,532.2363125,535.798375,3.562062499999911,117_MEA,117_MEA_seg076,каааааа кааааааа кааааа  1,Каааааа кааааааа кааааа ...,1,70,24,baseline,1.0,117_MEA,train,,
76,between,segments_augmented/117_MEA_seg076_aug1.wav,segment_76.wav,532.2363125,535.798375,3.562062499999911,117_MEA,117_MEA_seg076_aug1,каааааа кааааааа кааааа  1,Каааааа кааааааа кааааа ...,1,70,24,baseline,1.0,117_MEA,train,True,0.0
76,between,segments_augmented/117_MEA_seg076_aug2.wav,segment_76.wav,532.2363125,535.798375,3.562062499999911,117_MEA,117_MEA_seg076_aug2,каааааа кааааааа кааааа  1,Каааааа кааааааа кааааа ...,1,70,24,baseline,1.0,117_MEA,train,True,1.0
77,between,segments\segment_77.wav,segment_77.wav,539.1041250000001,542.600125,3.495999999999981,117_MEA,117_MEA_seg077,лыыыыыы лыыыыы лыыыы  1,Лыыыыыы лыыыыы лыыыы ...,1,71,24,baseline,1.0,117_MEA,train,,
77,between,segments_augmented/117_MEA_seg077_aug1.wav,segment_77.wav,539.1041250000001,542.600125,3.495999999999981,117_MEA,117_MEA_seg077_aug1,лыыыыыы лыыыыы лыыыы  1,Лыыыыыы лыыыыы лыыыы ...,1,71,24,baseline,1.0,117_MEA,train,True,0.0
77,between,segments_augmented/117_MEA_seg077_aug2.wav,segment_77.wav,539.1041250000001,542.600125,3.495999999999981,117_MEA,117_MEA_seg077_aug2,лыыыыыы лыыыыы лыыыы  1,Лыыыыыы лыыыыы лыыыы ...,1,71,24,baseline,1.0,117_MEA,train,True,1.0
78,between,segments\segment_78.wav,segment_78.wav,546.2358750000001,549.5966875,3.360812499999952,117_MEA,117_MEA_seg078,фооооо фооооооо фоооо  1,Фооооо фооооооо фоооо ...,1,72,24,baseline,1.0,117_MEA,train,,
78,between,segments_augmented/117_MEA_seg078_aug1.wav,segment_78.wav,546.2358750000001,549.5966875,3.360812499999952,117_MEA,117_MEA_seg078_aug1,фооооо фооооооо фоооо  1,Фооооо фооооооо фоооо ...,1,72,24,baseline,1.0,117_MEA,train,True,0.0
78,between,segments_augmented/117_MEA_seg078_aug2.wav,segment_78.wav,546.2358750000001,549.5966875,3.360812499999952,117_MEA,117_MEA_seg078_aug2,фооооо фооооооо фоооо  1,Фооооо фооооооо фоооо ...,1,72,24,baseline,1.0,117_MEA,train,True,1.0
79,between,segments\segment_79.wav,segment_79.wav,553.1036875,556.5996875,3.495999999999981,117_MEA,117_MEA_seg079,механик уронил острый  нож,Механик уронил острый ...,нож,73,25,real,1.0,117_MEA,train,,
79,between,segments_augmented/117_MEA_seg079_aug1.wav,segment_79.wav,553.1036875,556.5996875,3.495999999999981,117_MEA,117_MEA_seg079_aug1,механик уронил острый  нож,Механик уронил острый ...,нож,73,25,real,1.0,117_MEA,train,True,0.0
79,between,segments_augmented/117_MEA_seg079_aug2.wav,segment_79.wav,553.1036875,556.5996875,3.495999999999981,117_MEA,117_MEA_seg079_aug2,механик уронил острый  нож,Механик уронил острый ...,нож,73,25,real,1.0,117_MEA,train,True,1.0
80,between,segments\segment_80.wav,segment_80.wav,560.2354375,563.7975,3.5620625000000246,117_MEA,117_MEA_seg080,княгиня искусно плетёт  картину(?),Княгиня искусно плетёт ...,картину(?),74,25,real,1.0,117_MEA,train,,
80,between,segments_augmented/117_MEA_seg080_aug1.wav,segment_80.wav,560.2354375,563.7975,3.5620625000000246,117_MEA,117_MEA_seg080_aug1,княгиня искусно плетёт  картину(?),Княгиня искусно плетёт ...,картину(?),74,25,real,1.0,117_MEA,train,True,0.0
80,between,segments_augmented/117_MEA_seg080_aug2.wav,segment_80.wav,560.2354375,563.7975,3.5620625000000246,117_MEA,117_MEA_seg080_aug2,княгиня искусно плетёт  картину(?),Княгиня искусно плетёт ...,картину(?),74,25,real,1.0,117_MEA,train,True,1.0
81,between,segments\segment_81.wav,segment_81.wav,567.10325,570.66525,3.562000000000012,117_MEA,117_MEA_seg081,стройная рабыня сдула  пыль,Стройная рабыня сдула ...,пыль,75,25,real,1.0,117_MEA,train,,
81,between,segments_augmented/117_MEA_seg081_aug1.wav,segment_81.wav,567.10325,570.66525,3.562000000000012,117_MEA,117_MEA_seg081_aug1,стройная рабыня сдула  пыль,Стройная рабыня сдула ...,пыль,75,25,real,1.0,117_MEA,train,True,0.0
81,between,segments_augmented/117_MEA_seg081_aug2.wav,segment_81.wav,567.10325,570.66525,3.562000000000012,117_MEA,117_MEA_seg081_aug2,стройная рабыня сдула  пыль,Стройная рабыня сдула ...,пыль,75,25,real,1.0,117_MEA,train,True,1.0
82,between,segments\segment_82.wav,segment_82.wav,574.1030000000001,577.6618125,3.558812499999931,117_MEA,117_MEA_seg082,зяяяяяя зяяяяя зяяяяя  1,Зяяяяяя зяяяяя зяяяяя ...,1,76,26,baseline,1.0,117_MEA,train,,
82,between,segments_augmented/117_MEA_seg082_aug1.wav,segment_82.wav,574.1030000000001,577.6618125,3.558812499999931,117_MEA,117_MEA_seg082_aug1,зяяяяяя зяяяяя зяяяяя  1,Зяяяяяя зяяяяя зяяяяя ...,1,76,26,baseline,1.0,117_MEA,train,True,0.0
82,between,segments_augmented/117_MEA_seg082_aug2.wav,segment_82.wav,574.1030000000001,577.6618125,3.558812499999931,117_MEA,117_MEA_seg082_aug2,зяяяяяя зяяяяя зяяяяя  1,Зяяяяяя зяяяяя зяяяяя ...,1,76,26,baseline,1.0,117_MEA,train,True,1.0
83,between,segments\segment_83.wav,segment_83.wav,581.1028125,584.7308125,3.627999999999929,117_MEA,117_MEA_seg083,зииииии зииииии зиииии  1,Зииииии зииииии зиииии ...,1,77,26,baseline,1.0,117_MEA,train,,
83,between,segments_augmented/117_MEA_seg083_aug1.wav,segment_83.wav,581.1028125,584.7308125,3.627999999999929,117_MEA,117_MEA_seg083_aug1,зииииии зииииии зиииии  1,Зииииии зииииии зиииии ...,1,77,26,baseline,1.0,117_MEA,train,True,0.0
83,between,segments_augmented/117_MEA_seg083_aug2.wav,segment_83.wav,581.1028125,584.7308125,3.627999999999929,117_MEA,117_MEA_seg083_aug2,зииииии зииииии зиииии  1,Зииииии зииииии зиииии ...,1,77,26,baseline,1.0,117_MEA,train,True,1.0
84,between,segments\segment_84.wav,segment_84.wav,588.1685625,591.659375,3.4908124999999472,117_MEA,117_MEA_seg084,няяяяяяя няяяяя няяяя  1,Няяяяяяя няяяяя няяяя ...,1,78,26,baseline,1.0,117_MEA,train,,
84,between,segments_augmented/117_MEA_seg084_aug1.wav,segment_84.wav,588.1685625,591.659375,3.4908124999999472,117_MEA,117_MEA_seg084_aug1,няяяяяяя няяяяя няяяя  1,Няяяяяяя няяяяя няяяя ...,1,78,26,baseline,1.0,117_MEA,train,True,0.0
84,between,segments_augmented/117_MEA_seg084_aug2.wav,segment_84.wav,588.1685625,591.659375,3.4908124999999472,117_MEA,117_MEA_seg084_aug2,няяяяяяя няяяяя няяяя  1,Няяяяяяя няяяяя няяяя ...,1,78,26,baseline,1.0,117_MEA,train,True,1.0
85,between,segments\segment_85.wav,segment_85.wav,595.102375,598.729625,3.6272500000000036,117_MEA,117_MEA_seg085,вороной конь сбил  птичку,Вороной конь сбил ...,птичку,79,27,real,1.0,117_MEA,train,,
85,between,segments_augmented/117_MEA_seg085_aug1.wav,segment_85.wav,595.102375,598.729625,3.6272500000000036,117_MEA,117_MEA_seg085_aug1,вороной конь сбил  птичку,Вороной конь сбил ...,птичку,79,27,real,1.0,117_MEA,train,True,0.0
85,between,segments_augmented/117_MEA_seg085_aug2.wav,segment_85.wav,595.102375,598.729625,3.6272500000000036,117_MEA,117_MEA_seg085_aug2,вороной конь сбил  птичку,Вороной конь сбил ...,птичку,79,27,real,1.0,117_MEA,train,True,1.0
86,between,segments\segment_86.wav,segment_86.wav,602.168125,605.7961875,3.628062499999942,117_MEA,117_MEA_seg086,студентка учит заданный  урок,Студентка учит заданный ...,урок,80,27,real,1.0,117_MEA,train,,
86,between,segments_augmented/117_MEA_seg086_aug1.wav,segment_86.wav,602.168125,605.7961875,3.628062499999942,117_MEA,117_MEA_seg086_aug1,студентка учит заданный  урок,Студентка учит заданный ...,урок,80,27,real,1.0,117_MEA,train,True,0.0
86,between,segments_augmented/117_MEA_seg086_aug2.wav,segment_86.wav,602.168125,605.7961875,3.628062499999942,117_MEA,117_MEA_seg086_aug2,студентка учит заданный  урок,Студентка учит заданный ...,урок,80,27,real,1.0,117_MEA,train,True,1.0
87,between,segments\segment_87.wav,segment_87.wav,609.1019375000001,612.7959375,3.69399999999996,117_MEA,117_MEA_seg087,сытая кассирша хвалит  n/r,Сытая кассирша хвалит ...,N/R,81,27,real,0.0,117_MEA,train,,
87,between,segments_augmented/117_MEA_seg087_aug1.wav,segment_87.wav,609.1019375000001,612.7959375,3.69399999999996,117_MEA,117_MEA_seg087_aug1,сытая кассирша хвалит  n/r,Сытая кассирша хвалит ...,N/R,81,27,real,0.0,117_MEA,train,True,0.0
87,between,segments_augmented/117_MEA_seg087_aug2.wav,segment_87.wav,609.1019375000001,612.7959375,3.69399999999996,117_MEA,117_MEA_seg087_aug2,сытая кассирша хвалит  n/r,Сытая кассирша хвалит ...,N/R,81,27,real,0.0,117_MEA,train,True,1.0
88,between,segments\segment_88.wav,segment_88.wav,616.1016875,619.7961875,3.694499999999948,117_MEA,117_MEA_seg088,рииииии риии риии  1,Рииииии риии риии ...,1,82,28,baseline,1.0,117_MEA,train,,
88,between,segments_augmented/117_MEA_seg088_aug1.wav,segment_88.wav,616.1016875,619.7961875,3.694499999999948,117_MEA,117_MEA_seg088_aug1,рииииии риии риии  1,Рииииии риии риии ...,1,82,28,baseline,1.0,117_MEA,train,True,0.0
88,between,segments_augmented/117_MEA_seg088_aug2.wav,segment_88.wav,616.1016875,619.7961875,3.694499999999948,117_MEA,117_MEA_seg088_aug2,рииииии риии риии  1,Рииииии риии риии ...,1,82,28,baseline,1.0,117_MEA,train,True,1.0
89,between,segments\segment_89.wav,segment_89.wav,623.1015,626.7955,3.69399999999996,117_MEA,117_MEA_seg089,пыыыыыыыы пыыы пыыыыыыы  1,Пыыыыыыыы пыыы пыыыыыыы ...,1,83,28,baseline,1.0,117_MEA,train,,
89,between,segments_augmented/117_MEA_seg089_aug1.wav,segment_89.wav,623.1015,626.7955,3.69399999999996,117_MEA,117_MEA_seg089_aug1,пыыыыыыыы пыыы пыыыыыыы  1,Пыыыыыыыы пыыы пыыыыыыы ...,1,83,28,baseline,1.0,117_MEA,train,True,0.0
89,between,segments_augmented/117_MEA_seg089_aug2.wav,segment_89.wav,623.1015,626.7955,3.69399999999996,117_MEA,117_MEA_seg089_aug2,пыыыыыыыы пыыы пыыыыыыы  1,Пыыыыыыыы пыыы пыыыыыыы ...,1,83,28,baseline,1.0,117_MEA,train,True,1.0
90,between,segments\segment_90.wav,segment_90.wav,630.10125,633.72975,3.6284999999999172,117_MEA,117_MEA_seg090,сееее сеееееее сеееее  1,Сееее сеееееее сеееее ...,1,84,28,baseline,1.0,117_MEA,train,,
90,between,segments_augmented/117_MEA_seg090_aug1.wav,segment_90.wav,630.10125,633.72975,3.6284999999999172,117_MEA,117_MEA_seg090_aug1,сееее сеееееее сеееее  1,Сееее сеееееее сеееее ...,1,84,28,baseline,1.0,117_MEA,train,True,0.0
90,between,segments_augmented/117_MEA_seg090_aug2.wav,segment_90.wav,630.10125,633.72975,3.6284999999999172,117_MEA,117_MEA_seg090_aug2,сееее сеееееее сеееее  1,Сееее сеееееее сеееее ...,1,84,28,baseline,1.0,117_MEA,train,True,1.0
91,between,segments\segment_91.wav,segment_91.wav,637.0298125,640.7950625,3.7652499999999236,117_MEA,117_MEA_seg091,внук невольно испортил  ковёр,Внук невольно испортил ...,ковёр,85,29,real,1.0,117_MEA,train,,
91,between,segments_augmented/117_MEA_seg091_aug1.wav,segment_91.wav,637.0298125,640.7950625,3.7652499999999236,117_MEA,117_MEA_seg091_aug1,внук невольно испортил  ковёр,Внук невольно испортил ...,ковёр,85,29,real,1.0,117_MEA,train,True,0.0
91,between,segments_augmented/117_MEA_seg091_aug2.wav,segment_91.wav,637.0298125,640.7950625,3.7652499999999236,117_MEA,117_MEA_seg091_aug2,внук невольно испортил  ковёр,Внук невольно испортил ...,ковёр,85,29,real,1.0,117_MEA,train,True,1.0
92,between,segments\segment_92.wav,segment_92.wav,644.1008125000001,647.8613125,3.760499999999979,117_MEA,117_MEA_seg092,смешная сестра смахнула  пыль,Смешная сестра смахнула ...,пыль,86,29,real,1.0,117_MEA,train,,
